,property_type,society,price,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,sector,Study Room,Servant Room,Pooja Room,Others,Store Room,possession_category,furnishingType,super_builtup_area,builtup_area,carpet_area,luxury_score,area_to_bedroom_ratio
1352,flat,Tulip Violet4.3,1.32,8413.00191204589,1569.0,Super Built up area 1568(145.67 sq.m.),0.0,3.0,1,12.0,South-West,sector 69,0.0,0.0,1.0,0.0,0.0,relatively new,1.0,1568.0,,,132.0,inf
1353,flat,Tulip Violet4.2,1.3,8447.043534762834,1539.0,Super Built up area 1538(142.88 sq.m.),0.0,3.0,1,12.0,West,sector 69,0.0,0.0,1.0,0.0,0.0,relatively new,1.0,1538.0,,,123.0,inf
1354,flat,DLF New Town Heights 24.0,1.3,6735.751295336788,1930.0,Super Built up area 1930(179.3 sq.m.),0.0,3.0,3,12.0,North,sector 86,0.0,1.0,0.0,0.0,0.0,moderately old,1.0,1930.0,,,229.0,inf
1355,flat,DLF The Skycourt4.2,1.5,7776.049766718507,1929.0,Super Built up area 1929(179.21 sq.m.)Built Up area: 1550 sq.ft. (144 sq.m.)Carpet area: 1330 sq.ft. (123.56 sq.m.),0.0,3.0,1,15.0,South-East,sector 86,,,,,,relatively new,0.0,1929.0,1550.0,1330.0,230.0,inf
1356,flat,Tulip Violet4.3,1.68,8358.208955223881,2010.0,Super Built up area 2010(186.74 sq.m.),2.0,4.0,2,2.0,North-West,sector 69,0.0,0.0,1.0,0.0,0.0,relatively new,0.0,2010.0,,,165.0,1005.0
1357,flat,Tulip Violet4.3,1.4,8871.989860583017,1578.0,Super Built up area 1578(146.6 sq.m.),0.0,3.0,2,11.0,North,sector 69,0.0,0.0,1.0,0.0,0.0,relatively new,0.0,1578.0,,,188.0,inf
1358,flat,DLF The Skycourt4.2,1.5,7894.736842105263,1900.0,Super Built up area 1900(176.52 sq.m.),0.0,3.0,1,16.0,East,sector 86,0.0,0.0,0.0,1.0,0.0,relatively new,0.0,1900.0,,,56.0,inf
1359,flat,Signature Global Solera3.7,0.5,7751.937984496124,645.0,Carpet area: 645 (59.92 sq.m.),0.0,2.0,2,6.0,North-East,sector 107,0.0,0.0,0.0,1.0,0.0,relatively new,0.0,,,644.972888,56.0,inf
1360,flat,Signature Global Solera3.7,0.36,5980.066445182724,602.0,Super Built up area 602(55.93 sq.m.)Built Up area: 598 sq.ft. (55.56 sq.m.)Carpet area: 546 sq.ft. (50.73 sq.m.),0.0,2.0,1,7.0,North-West,sector 107,0.0,0.0,0.0,1.0,0.0,relatively new,0.0,602.0,598.0,546.0,56.0,inf
1361,flat,Spaze Privy3.9,3.1,6692.573402417962,4632.0,Super Built up area 4632(430.33 sq.m.)Carpet area: 2300 sq.ft. (213.68 sq.m.),0.0,5.0,3+,8.0,South,sector 72,1.0,1.0,1.0,0.0,1.0,moderately old,0.0,4632.0,,2300.0,167.0,inf
1362,flat,ROF Ananda,0.31,5646.630236794172,549.0,Carpet area: 549.16 (51.02 sq.m.),0.0,2.0,1,5.0,North,sector 95,0.0,0.0,1.0,0.0,0.0,relatively new,1.0,,,549.174178,98.0,inf
1363,flat,Sare Homes,0.71,5354.449472096531,1326.0,Carpet area: 1326 (123.19 sq.m.),2.0,3.0,3,2.0,North-West,sector 92,0.0,0.0,1.0,0.0,0.0,relatively new,0.0,,,1326.004841,140.0,663.0
1364,flat,Vatika Lifestyle Homes3.8,1.15,8214.285714285714,1400.0,Super Built up area 1832(170.2 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),0.0,3.0,1,7.0,South-West,sector 83,,,,,,moderately old,1.0,1832.0,,1400.0,133.0,inf
1365,flat,Vatika Lifestyle Homes3.8,1.05,7500.0,1400.0,Super Built up area 1755(163.04 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3.0,2.0,2,1.0,South-West,sector 83,,,,,,moderately old,1.0,1755.0,1600.0,1400.0,153.0,466.6666666666667
1366,flat,Pioneer Park3.8,2.1,11666.666666666666,1800.0,Super Built up area 1800(167.23 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),0.0,3.0,3,15.0,South-East,sector 61,,,,,,relatively new,1.0,1800.0,,1400.0,56.0,inf
1367,flat,Signature Global Solera3.7,0.285,5828.220858895705,489.0,Carpet area: 489 (45.43 sq.m.),,2.0,2,,North-East,sector 107,,,,,,relatively new,0.0,,,489.003977,52.0,
1368,flat,Signature Global Solera3.7,0.2775,5674.846625766872,489.0,Carpet area: 489 (45.43 sq.m.),0.0,2.0,2,11.0,North,sector 107,,,,,,relatively new,0.0,,,489.003977,44.0,inf
1369,flat,Signature Global Solera3.7,0.275,5623.721881390593,489.0,Carpet area: 489 (45.43 sq.m.),0.0,2.0,2,14.0,North-West,sector 107,,,,,,relatively new,0.0,,,489.003977,53.0,inf
1370,flat,Signature Global Solera3.7,0.28,5725.97137014315,489.0,Carpet area: 489 (45.43 sq.m.),0.0,2.0,2,10.0,South,sector 107,,,,,,relatively new,0.0,,,489.003977,53.0,inf
1371,flat,Signature Global Grand IVA3.9,0.235,6527.777777777777,360.0,Carpet area: 360 (33.45 sq.m.),0.0,1.0,1,4.0,North-East,sector 103,,,,,,relatively new,0.0,,,360.052455,30.0,inf
1372,flat,Signature Global Solera3.7,0.355,6489.945155393053,547.0,Carpet area: 547 (50.82 sq.m.),0.0,2.0,2,8.0,North-West,sector 107,,,,,,relatively new,0.0,,,547.021398,69.0,inf
1373,flat,Signature Global Solera3.7,0.51,7906.976744186047,645.0,Carpet area: 645 (59.92 sq.m.),0.0,2.0,2,9.0,South,sector 107,0.0,0.0,0.0,1.0,0.0,relatively new,0.0,,,644.972888,22.0,inf
1374,flat,Signature Global Solera3.7,0.35,6398.53747714808,547.0,Carpet area: 547 (50.82 sq.m.),0.0,2.0,2,8.0,South,sector 107,,,,,,relatively new,0.0,,,547.021398,69.0,inf
1375,flat,Signature Global Solera3.7,0.285,5828.220858895705,489.0,Carpet area: 489 (45.43 sq.m.),0.0,2.0,2,11.0,South,sector 107,,,,,,relatively new,0.0,,,489.003977,69.0,inf
1376,flat,Signature Global Solera3.7,0.36,6581.352833638026,547.0,Carpet area: 547 (50.82 sq.m.),0.0,2.0,2,8.0,South-East,sector 107,,,,,,relatively new,0.0,,,547.021398,69.0,inf
1377,flat,Emaar MGF Emerald Floors Premier3.8,2.0,12121.212121212122,1650.0,Carpet area: 1650 (153.29 sq.m.),3.0,3.0,3,1.0,North-West,sector 65,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,,,1649.9982309999998,171.0,550.0
1378,flat,BPTP Mansions Park Prime,2.7,9768.451519536902,2764.0,Super Built up area 2764(256.78 sq.m.),1.0,4.0,3,6.0,,sector 66,0.0,1.0,0.0,1.0,0.0,relatively new,0.0,2764.0,,,20.0,2764.0
1379,flat,M3M Golfestate4.4,4.94,16233.979625369704,3043.0,Super Built up area 3043(282.7 sq.m.),0.0,4.0,3,15.0,North-East,sector 65,0.0,1.0,0.0,0.0,0.0,moderately old,0.0,3043.0,,,229.0,inf
1380,flat,Tulip Violet4.2,1.75,8706.467661691542,2010.0,Super Built up area 2010(186.74 sq.m.),0.0,4.0,2,10.0,North-East,sector 69,,,,,,relatively new,1.0,2010.0,,,131.0,inf
1381,flat,Shree Vardhman Flora3.8,1.25,4854.368932038835,2575.0,Super Built up area 2575(239.23 sq.m.),0.0,5.0,2,8.0,South,sector 90,1.0,1.0,0.0,0.0,0.0,relatively new,0.0,2575.0,,,228.0,inf
1382,flat,Shree Vardhman Flora3.8,0.92,4906.666666666667,1875.0,Super Built up area 1875(174.19 sq.m.)Carpet area: 1161 sq.ft. (107.86 sq.m.),1.0,4.0,3,4.0,North-East,sector 90,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,1875.0,,1161.0,164.0,1875.0
1383,flat,Shree Vardhman Flora3.8,1.3,5252.525252525253,2475.0,Super Built up area 2475(229.94 sq.m.)Carpet area: 1825 sq.ft. (169.55 sq.m.),0.0,5.0,2,9.0,North-East,sector 90,1.0,1.0,0.0,0.0,0.0,relatively new,0.0,2475.0,,1825.0,158.0,inf
1384,flat,Tulip Lemon3.9,0.62,12863.070539419086,482.0,Carpet area: 482 (44.78 sq.m.),0.0,2.0,1,4.0,North-East,sector 69,,,,,,relatively new,1.0,,,482.007442,163.0,inf
1385,flat,Tulip Purple,1.92,8000.0,2400.0,Super Built up area 2400(222.97 sq.m.),1.0,5.0,3+,5.0,East,sector 69,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,2400.0,,,222.0,2400.0
1386,flat,The Lions CGHS,2.0,8333.333333333334,2400.0,Super Built up area 2400(222.97 sq.m.)Carpet area: 2100 sq.ft. (195.1 sq.m.),0.0,4.0,3,8.0,West,sector 56,0.0,0.0,0.0,1.0,0.0,relatively new,1.0,2400.0,,2100.0,56.0,inf
1387,flat,Tulip Ivory3.5,2.0,8333.333333333334,2400.0,Super Built up area 2400(222.97 sq.m.),2.0,5.0,3+,2.0,South-East,sector 70,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,2400.0,,,56.0,1200.0
1388,flat,SS The Leaf3.8,1.85,7682.724252491695,2408.0,Super Built up area 2408(223.71 sq.m.),2.0,4.0,3,2.0,North,sector 85,1.0,1.0,0.0,0.0,0.0,relatively new,1.0,2408.0,,,56.0,1204.0
1389,flat,TARC Maceo3.8,0.89,6339.03133903134,1404.0,Super Built up area 1404(130.44 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),0.0,2.0,3+,9.0,East,sector 91,0.0,0.0,0.0,1.0,0.0,relatively new,1.0,1404.0,,1200.0,20.0,inf
1390,flat,Orris Aster Court Premier,1.25,5896.226415094339,2120.0,Super Built up area 2120(196.95 sq.m.)Built Up area: 1616 sq.ft. (150.13 sq.m.),0.0,4.0,2,6.0,East,sector 85,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,2120.0,1616.0,,56.0,inf
1391,flat,Shapoorji Pallonji Joyville Gurugram4.0,2.15,12706.855791962174,1692.0,Super Built up area 1692(157.19 sq.m.)Built Up area: 1690 sq.ft. (157.01 sq.m.)Carpet area: 1592 sq.ft. (147.9 sq.m.),0.0,3.0,3,10.0,South-West,sector 102,,,,,,relatively new,1.0,1692.0,1690.0,1592.0,56.0,inf
1392,flat,Ireo Victory Valley4.1,3.05,12650.352550808791,2411.0,Super Built up area 2411(223.99 sq.m.)Carpet area: 1688 sq.ft. (156.82 sq.m.),0.0,3.0,3+,21.0,South-West,sector 67,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,2411.0,,1688.0,228.0,inf
1393,flat,M3M Merlin3.7,2.65,12945.774303859307,2047.0,Super Built up area 2047(190.17 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1700 sq.ft. (157.94 sq.m.),,3.0,3,,North-East,sector 67,0.0,0.0,0.0,1.0,0.0,relatively new,1.0,2047.0,1900.0,1700.0,237.0,
1394,flat,Signature Global Synera3.4,0.49,6666.666666666667,735.0,Super Built up area 735(68.28 sq.m.)Built Up area: 700 sq.ft. (65.03 sq.m.)Carpet area: 635 sq.ft. (58.99 sq.m.),0.0,2.0,3,5.0,South,sector 81,,,,,,relatively new,0.0,735.0,700.0,635.0,166.0,inf
1395,flat,AIPL Zen Residences,1.82,10996.978851963746,1655.0,Super Built up area 1655(153.75 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1550 sq.ft. (144 sq.m.),0.0,3.0,3,12.0,South,sector 70a,,,,,,relatively new,0.0,1655.0,1600.0,1550.0,149.0,inf
1396,flat,Signature Global Synera3.4,0.5,6802.721088435374,735.0,Super Built up area 735(68.28 sq.m.)Built Up area: 700 sq.ft. (65.03 sq.m.)Carpet area: 635 sq.ft. (58.99 sq.m.),0.0,2.0,3,6.0,South,sector 81,,,,,,relatively new,0.0,735.0,700.0,635.0,166.0,inf
1397,flat,Umang Winter Hills3.9,0.92,5049.396267837541,1822.0,Super Built up area 1822(169.27 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),0.0,3.0,3,17.0,North-East,sector 77,0.0,0.0,0.0,1.0,0.0,relatively new,1.0,1822.0,,1400.0,56.0,inf
1398,flat,Shree Vardhman Victoria3.8,1.65,8461.538461538461,1950.0,Super Built up area 1950(181.16 sq.m.)Carpet area: 1267 sq.ft. (117.71 sq.m.),3.0,4.0,3,1.0,North,sector 70,0.0,1.0,0.0,0.0,0.0,relatively new,2.0,1950.0,,1267.0,230.0,650.0
1399,flat,Capital Residences 360,1.1,7586.206896551724,1450.0,Super Built up area 1450(134.71 sq.m.),0.0,2.0,2,10.0,South-East,sector 70a,1.0,0.0,0.0,0.0,0.0,relatively new,0.0,1450.0,,,49.0,inf
1400,flat,Capital Residences 360,1.55,7844.12955465587,1976.0,Super Built up area 1976(183.58 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),0.0,3.0,3,8.0,South,sector 70a,1.0,1.0,1.0,1.0,0.0,relatively new,0.0,1976.0,1600.0,1400.0,49.0,inf
1401,flat,BPTP Astaire Gardens3.7,1.25,8771.929824561403,1425.0,Super Built up area 1425(132.39 sq.m.)Built Up area: 1300 sq.ft. (120.77 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),3.0,3.0,2,1.0,South-East,sector 70a,0.0,0.0,0.0,1.0,0.0,relatively new,0.0,1425.0,1300.0,1200.0,56.0,475.0
1402,flat,BPTP Astaire Gardens3.7,1.6,8658.008658008657,1848.0,Super Built up area 1848(171.68 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),4.0,4.0,3,1.0,,sector 70a,1.0,0.0,0.0,1.0,0.0,relatively new,0.0,1848.0,1600.0,1400.0,49.0,462.0
1403,flat,Shree Vardhman Victoria3.8,1.15,8518.518518518518,1350.0,Super Built up area 1350(125.42 sq.m.),0.0,2.0,3,8.0,South-East,sector 70,1.0,0.0,0.0,1.0,0.0,relatively new,0.0,1350.0,,,56.0,inf
1404,flat,Shree Vardhman Victoria3.8,1.6,8205.128205128205,1950.0,Super Built up area 1950(181.16 sq.m.)Carpet area: 1161 sq.ft. (107.86 sq.m.),0.0,3.0,3,10.0,South,sector 70,1.0,1.0,1.0,1.0,0.0,relatively new,0.0,1950.0,,1161.0,50.0,inf
1405,flat,Bestech Park View Grand Spa4.3,4.0,9523.809523809525,4200.0,Super Built up area 4200(390.19 sq.m.),0.0,5.0,3+,15.0,West,sector 81,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,4200.0,,,174.0,inf
1406,flat,Bestech Park View Grand Spa4.3,2.22,8345.864661654137,2660.0,Super Built up area 2660(247.12 sq.m.),0.0,4.0,3+,15.0,South-East,sector 81,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,2660.0,,,245.0,inf
1407,flat,Bestech Park View Grand Spa4.3,3.0,9419.152276295134,3185.0,Super Built up area 3185(295.9 sq.m.),1.0,5.0,2,6.0,South,sector 81,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,3185.0,,,157.0,3185.0
1408,flat,Vatika The Seven Lamps3.8,1.0,5924.1706161137445,1688.0,Super Built up area 1435(133.32 sq.m.),0.0,2.0,2,11.0,South,sector 82,1.0,0.0,0.0,0.0,0.0,relatively new,1.0,1435.0,,,110.0,inf
1409,flat,Pioneer Araya3.8,10.75,19499.36513694903,5513.0,Super Built up area 5514(512.27 sq.m.),0.0,7.0,3,10.0,North-East,sector 62,0.0,1.0,0.0,0.0,0.0,relatively new,1.0,5514.0,,,191.0,inf
1410,flat,Pioneer Araya3.8,9.14,19488.272921108743,4690.0,Super Built up area 4690(435.72 sq.m.)Carpet area: 3258 sq.ft. (302.68 sq.m.),0.0,6.0,3,16.0,East,sector 62,1.0,1.0,0.0,0.0,1.0,relatively new,1.0,4690.0,,3258.0,201.0,inf
1411,flat,Pioneer Araya3.8,8.35,19513.90511801823,4279.0,Super Built up area 4279(397.53 sq.m.),0.0,6.0,3,16.0,East,sector 62,0.0,1.0,1.0,0.0,0.0,relatively new,0.0,4279.0,,,190.0,inf
1412,flat,HSIIDC Sidco Shivalik Apartments3.8,0.73,3559.2393954168697,2051.0,Super Built up area 2050(190.45 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),2.0,3.0,3+,2.0,South,sector 1,0.0,1.0,0.0,0.0,0.0,moderately old,0.0,2050.0,,1400.0,127.0,1025.5
1413,flat,IMT View Society,0.95,3652.441368704344,2601.0,Super Built up area 2600(241.55 sq.m.)Carpet area: 1900 sq.ft. (176.52 sq.m.),0.0,4.0,3,6.0,South-East,sector 1,0.0,1.0,0.0,0.0,0.0,moderately old,0.0,2600.0,,1900.0,120.0,inf
1414,flat,HSIIDC Sidco Shivalik Apartments3.8,0.48,3840.0,1250.0,Super Built up area 1250(116.13 sq.m.)Carpet area: 770 sq.ft. (71.54 sq.m.),0.0,2.0,3,7.0,South,sector 1,,,,,,moderately old,0.0,1250.0,,770.0,135.0,inf
1415,flat,HSIIDC Sidco Aravali,0.86,3323.029366306028,2588.0,Super Built up area 2588(240.43 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1877 sq.ft. (174.38 sq.m.),1.0,3.0,3+,3.0,South,sector 1,0.0,1.0,0.0,0.0,0.0,moderately old,0.0,2588.0,1900.0,1877.0,128.0,2588.0
1416,flat,HSIIDC Sidco Aravali,0.81,3128.621089223639,2589.0,Super Built up area 2588(240.43 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1877 sq.ft. (174.38 sq.m.),2.0,3.0,3+,2.0,South-West,sector 1,0.0,1.0,0.0,0.0,0.0,moderately old,0.0,2588.0,1900.0,1877.0,114.0,1294.5
1417,flat,M3M Merlin3.7,2.9,14167.073766487543,2047.0,Super Built up area 2047(190.17 sq.m.),,3.0,3,,West,sector 67,0.0,0.0,0.0,1.0,0.0,relatively new,1.0,2047.0,,,56.0,
1418,flat,Signature Andour Heights3.8,0.37,7400.0,500.0,Super Built up area 500(46.45 sq.m.)Built Up area: 425 sq.ft. (39.48 sq.m.)Carpet area: 366.48 sq.ft. (34.05 sq.m.),0.0,1.0,2,2.0,North-East,sector 71,,,,,,relatively new,1.0,500.0,425.0,366.48,46.0,inf
1419,flat,Signature Andour Heights3.8,0.59,8428.57142857143,700.0,Super Built up area 700(65.03 sq.m.)Built Up area: 639 sq.ft. (59.37 sq.m.)Carpet area: 540.89 sq.ft. (50.25 sq.m.),0.0,2.0,1,6.0,North-East,sector 71,,,,,,moderately old,0.0,700.0,639.0,540.89,92.0,inf
1420,flat,Signature Andour Heights3.8,0.6,10000.0,600.0,Super Built up area 600(55.74 sq.m.)Carpet area: 514 sq.ft. (47.75 sq.m.),0.0,2.0,1,5.0,South-West,sector 71,0.0,0.0,1.0,0.0,0.0,relatively new,0.0,600.0,,514.0,84.0,inf
1421,flat,Signature Andour Heights3.8,0.37,8222.222222222223,450.0,Built Up area: 450 (41.81 sq.m.)Carpet area: 366.48 sq.ft. (34.05 sq.m.),0.0,1.0,2,2.0,North-East,sector 71,,,,,,relatively new,0.0,,450.038659,366.48,88.0,inf
1422,flat,M3M Woodshire4.0,0.9,6588.579795021962,1366.0,Super Built up area 1366(126.91 sq.m.),0.0,2.0,3+,4.0,,sector 107,,,,,,relatively new,0.0,1366.0,,,28.0,inf
1423,flat,Shree Vardhman Victoria3.8,1.66,14248.927038626607,1165.0,Super Built up area 1950(181.16 sq.m.)Carpet area: 1161 sq.ft. (107.86 sq.m.),0.0,5.0,3,8.0,North,sector 70,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,1950.0,,1161.0,155.0,inf
1424,flat,DLF New Town Heights 13.9,2.0,7334.066740007334,2727.0,Super Built up area 2727(253.35 sq.m.),0.0,4.0,3+,20.0,East,sector 90,0.0,1.0,0.0,1.0,0.0,moderately old,0.0,2727.0,,,56.0,inf
1425,flat,Shree Vardhman Victoria3.8,1.67,14384.151593453918,1161.0,Super Built up area 1950(181.16 sq.m.)Carpet area: 1161 sq.ft. (107.86 sq.m.),1.0,5.0,3,5.0,North-East,sector 70,0.0,1.0,0.0,0.0,0.0,moderately old,0.0,1950.0,,1161.0,148.0,1161.0
1426,flat,Shree Vardhman Victoria3.8,1.1,8461.538461538461,1300.0,Carpet area: 1300 (120.77 sq.m.),0.0,2.0,2,8.0,North-East,sector 70,,,,,,relatively new,0.0,,,1299.956203,156.0,inf
1427,flat,Shree Vardhman Victoria3.8,1.6,8205.128205128205,1950.0,Super Built up area 1950(181.16 sq.m.)Carpet area: 1161 sq.ft. (107.86 sq.m.),0.0,5.0,3,6.0,North,sector 70,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,1950.0,,1161.0,163.0,inf
1428,flat,Shree Vardhman Victoria3.8,1.07,7925.925925925926,1350.0,Super Built up area 1350(125.42 sq.m.),0.0,2.0,3,8.0,North,sector 70,1.0,0.0,0.0,0.0,0.0,relatively new,0.0,1350.0,,,163.0,inf
1429,flat,Tulip Violet4.3,1.76,8756.218905472637,2010.0,Super Built up area 2010(186.74 sq.m.),1.0,4.0,2,6.0,North,sector 69,,,,,,relatively new,0.0,2010.0,,,163.0,2010.0
1430,flat,Tulip Violet4.2,1.55,9822.56020278834,1578.0,Super Built up area 1578(146.6 sq.m.),1.0,3.0,2,5.0,North-East,sector 69,0.0,0.0,1.0,0.0,0.0,relatively new,0.0,1578.0,,,154.0,1578.0
1431,flat,Conscient Habitat3.6,0.271,5599.173553719008,484.0,Carpet area: 484 (44.97 sq.m.),0.0,2.0,1,8.0,South-West,sector 99a,0.0,0.0,0.0,1.0,0.0,relatively new,0.0,,,484.052583,56.0,inf
1432,flat,Prime Habitat,0.261,4745.454545454545,550.0,Carpet area: 550 (51.1 sq.m.),0.0,2.0,1,6.0,North-East,sector 99a,0.0,0.0,0.0,1.0,0.0,relatively new,0.0,,,550.03529,110.0,inf
1433,flat,Shapoorji Pallonji Joyville Gurugram4.0,1.25,9873.617693522909,1266.0,Super Built up area 1215(112.88 sq.m.),,2.0,2,,East,sector 102,,,,,,relatively new,0.0,1215.0,,,101.0,
1434,flat,Conscient Heritage Max4.3,2.1,9771.98697068404,2149.0,Super Built up area 2149(199.65 sq.m.),0.0,4.0,3+,10.0,East,sector 102,1.0,1.0,0.0,0.0,0.0,relatively new,0.0,2149.0,,,74.0,inf
1435,flat,Paras Dews,0.95,6859.205776173285,1385.0,Super Built up area 1385(128.67 sq.m.)Built Up area: 940 sq.ft. (87.33 sq.m.)Carpet area: 845 sq.ft. (78.5 sq.m.),1.0,2.0,3+,2.0,North,sector 106,,,,,,relatively new,0.0,1385.0,940.0,845.0,56.0,1385.0
1436,flat,Paras Dews,0.92,6642.599277978339,1385.0,Super Built up area 1385(128.67 sq.m.)Built Up area: 940 sq.ft. (87.33 sq.m.)Carpet area: 845 sq.ft. (78.5 sq.m.),1.0,2.0,3+,2.0,East,sector 106,,,,,,relatively new,0.0,1385.0,940.0,845.0,237.0,1385.0
1437,flat,Paras Dews,1.25,7102.272727272727,1760.0,Super Built up area 1760(163.51 sq.m.)Built Up area: 1186 sq.ft. (110.18 sq.m.)Carpet area: 1130 sq.ft. (104.98 sq.m.),1.0,4.0,3+,5.0,North-East,sector 106,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,1760.0,1186.0,1130.0,228.0,1760.0
1438,flat,Paras Dews,0.87,9255.31914893617,940.0,Super Built up area 1385(128.67 sq.m.)Built Up area: 1120 sq.ft. (104.05 sq.m.)Carpet area: 940 sq.ft. (87.33 sq.m.),2.0,2.0,3+,1.0,North-East,sector 106,,,,,,new,0.0,1385.0,1120.0,940.0,237.0,470.0
1439,flat,Paras Dews,1.2,6818.181818181818,1760.0,Super Built up area 1760(163.51 sq.m.)Built Up area: 1186 sq.ft. (110.18 sq.m.)Carpet area: 1130 sq.ft. (104.98 sq.m.),0.0,4.0,3+,9.0,North-East,sector 106,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,1760.0,1186.0,1130.0,245.0,inf
1440,flat,Ramprastha The Edge Towers3.5,0.8,8888.888888888889,900.0,Super Built up area 1380(128.21 sq.m.)Built Up area: 1310 sq.ft. (121.7 sq.m.)Carpet area: 900 sq.ft. (83.61 sq.m.),0.0,2.0,3,10.0,South-East,sector 37d,0.0,0.0,0.0,1.0,0.0,relatively new,0.0,1380.0,1310.0,900.0,229.0,inf
1441,flat,Ramprastha The Edge Towers3.5,0.98,5536.723163841808,1770.0,Super Built up area 1770(164.44 sq.m.)Built Up area: 1675 sq.ft. (155.61 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),1.0,3.0,3+,5.0,North-East,sector 37d,0.0,0.0,1.0,0.0,0.0,relatively new,0.0,1770.0,1675.0,1400.0,237.0,1770.0
1442,flat,La Vida by Tata Housing,1.32,10344.827586206897,1276.0,Super Built up area 1276(118.54 sq.m.)Built Up area: 1199 sq.ft. (111.39 sq.m.)Carpet area: 1099 sq.ft. (102.1 sq.m.),1.0,2.0,2,3.0,North-East,sector 113,,,,,,relatively new,0.0,1276.0,1199.0,1099.0,56.0,1276.0
1443,flat,Shri Banke Bihari Society3.8,1.35,6750.0,2000.0,Super Built up area 2000(185.81 sq.m.)Built Up area: 1800 sq.ft. (167.23 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.),1.0,3.0,3,5.0,East,sector 56,0.0,0.0,0.0,1.0,0.0,old,1.0,2000.0,1800.0,1600.0,105.0,2000.0
1444,flat,Puri Diplomatic Greens3.9,3.45,11694.915254237289,2950.0,Super Built up area 2950(274.06 sq.m.),0.0,5.0,3+,9.0,North-East,sector 111,0.0,1.0,0.0,0.0,0.0,relatively new,0.0,2950.0,,,89.0,inf
1445,flat,Bestech Park View Grand Spa4.3,2.4,9022.556390977445,2660.0,Super Built up area 2660(247.12 sq.m.),0.0,4.0,3+,8.0,North,sector 81,1.0,1.0,0.0,0.0,0.0,new,1.0,2660.0,,,223.0,inf
1446,flat,DLF The Ultima4.0,3.45,12012.534818941504,2872.0,Super Built up area 2872(266.82 sq.m.),0.0,4.0,3+,10.0,East,sector 81,0.0,1.0,0.0,0.0,0.0,new,2.0,2872.0,,,220.0,inf
1447,flat,DLF The Ultima4.0,2.25,10553.470919324578,2132.0,Super Built up area 2132(198.07 sq.m.),0.0,3.0,3+,15.0,North-East,sector 81,0.0,1.0,0.0,0.0,0.0,relatively new,2.0,2132.0,,,220.0,inf
1448,flat,Corona Optus3.9,1.25,7175.660160734788,1742.0,Super Built up area 1735(161.19 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),2.0,3.0,3,2.0,North-West,sector 37c,1.0,0.0,0.0,0.0,0.0,relatively new,0.0,1735.0,,1400.0,56.0,871.0
1449,flat,Corona Optus3.9,1.43,7185.929648241206,1990.0,Super Built up area 1990(184.88 sq.m.)Carpet area: 1680 sq.ft. (156.08 sq.m.),2.0,3.0,3+,2.0,North,sector 37c,0.0,1.0,0.0,1.0,0.0,relatively new,0.0,1990.0,,1680.0,56.0,995.0
1450,flat,Corona Optus3.9,1.27,7232.346241457859,1756.0,Super Built up area 1763(163.79 sq.m.),2.0,3.0,3,2.0,South,sector 37c,0.0,0.0,0.0,1.0,0.0,relatively new,0.0,1763.0,,,56.0,878.0
1451,flat,Corona Optus3.9,1.43,7185.929648241206,1990.0,Super Built up area 1990(184.88 sq.m.)Carpet area: 1700 sq.ft. (157.94 sq.m.),2.0,3.0,3+,2.0,North-West,sector 37c,1.0,1.0,0.0,1.0,0.0,relatively new,0.0,1990.0,,1700.0,56.0,995.0
