property_type,society,price,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,sector,Study Room,Servant Room,Pooja Room,Others,Store Room,possession_category,furnishingType,super_builtup_area,builtup_area,carpet_area,luxury_score
flat,Bestech Park View Grand Spa4.3,3.3,12222.0,2700.0,Super Built up area 3470(322.37 sq.m.)Carpet area: 2700 sq.ft. (250.84 sq.m.),4.0,5.0,3+,4.0,North-East,sector 81,1.0,1.0,0.0,0.0,0.0,relatively new,1,3470.0,,2700,237
flat,Ireo Victory Valley4.1,4.75,13929.0,3410.0,Super Built up area 3410(316.8 sq.m.)Built Up area: 3200 sq.ft. (297.29 sq.m.)Carpet area: 3100 sq.ft. (288 sq.m.),4.0,4.0,3+,,West,sector 67,1.0,1.0,1.0,0.0,1.0,relatively new,1,3410.0,3200.0,3100,236
flat,M3M Skywalk,1.5,12500.0,1200.0,Super Built up area 1400(130.06 sq.m.)Built Up area: 1300 sq.ft. (120.77 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),2.0,2.0,3,17.0,North-East,sector 74,0.0,0.0,0.0,0.0,1.0,relatively new,0,1400.0,1300.0,1200,237
flat,DLF New Town Heights 13.9,1.54,6514.0,2364.0,Super Built up area 2364(219.62 sq.m.)Built Up area: 2200 sq.ft. (204.39 sq.m.)Carpet area: 1850 sq.ft. (171.87 sq.m.),4.0,4.0,3+,12.0,South-West,sector 90,0.0,1.0,1.0,0.0,0.0,moderately old,1,2364.0,2200.0,1850,166
flat,DLF New Town Heights 24.0,1.27,6580.0,1930.0,Super Built up area 1930(179.3 sq.m.)Built Up area: 1800 sq.ft. (167.23 sq.m.)Carpet area: 1450 sq.ft. (134.71 sq.m.),3.0,4.0,3,19.0,South-West,sector 86,0.0,1.0,1.0,0.0,0.0,relatively new,0,1930.0,1800.0,1450,190
flat,DLF Regal Gardens3.9,1.17,6708.0,1744.0,Super Built up area 1744(162.02 sq.m.)Built Up area: 1630 sq.ft. (151.43 sq.m.)Carpet area: 1290 sq.ft. (119.84 sq.m.),3.0,3.0,3,15.0,North,sector 90,,,,,,relatively new,1,1744.0,1630.0,1290,200
flat,DLF The Primus3.9,1.8,13846.0,1300.0,Super Built up area 1818(168.9 sq.m.)Carpet area: 1300 sq.ft. (120.77 sq.m.),3.0,3.0,3+,10.0,North-East,sector 82a,0.0,1.0,0.0,0.0,0.0,relatively new,2,1818.0,,1300,237
flat,Ansal Housing Highland Park,0.8,5878.0,1361.0,Super Built up area 1361(126.44 sq.m.)Built Up area: 1089 sq.ft. (101.17 sq.m.)Carpet area: 705 sq.ft. (65.5 sq.m.),2.0,2.0,3,3.0,East,sector 103,0.0,0.0,1.0,0.0,0.0,new,0,1361.0,1089.0,705,245
flat,Bestech Park View City4.1,1.76,9909.0,1776.0,Super Built up area 1776(165 sq.m.)Built Up area: 1576 sq.ft. (146.42 sq.m.)Carpet area: 1476 sq.ft. (137.12 sq.m.),3.0,3.0,3+,9.0,South,sector 48,0.0,1.0,1.0,0.0,0.0,moderately old,1,1776.0,1576.0,1476,222
flat,Conscient Heritage Max4.3,2.22,13875.0,1600.0,Super Built up area 2149(199.65 sq.m.)Built Up area: 2000 sq.ft. (185.81 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.),3.0,4.0,3+,15.0,East,sector 102,1.0,1.0,0.0,0.0,0.0,relatively new,0,2149.0,2000.0,1600,104
flat,Godrej 1014.0,1.12,7146.0,1567.0,Super Built up area 1572(146.04 sq.m.)Built Up area: 1325 sq.ft. (123.1 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),2.0,2.0,3,6.0,North-East,sector 79,1.0,0.0,0.0,0.0,0.0,relatively new,0,1572.0,1325.0,1200,56
flat,Adani M2K Oyster Grande3.9,1.9,14074.0,1350.0,Super Built up area 1889(175.49 sq.m.)Carpet area: 1350 sq.ft. (125.42 sq.m.),3.0,4.0,3,21.0,,sector 102,0.0,1.0,0.0,0.0,0.0,relatively new,0,1889.0,,1350,73
flat,ATS Kocoon,2.22,10596.0,2095.0,Super Built up area 2095(194.63 sq.m.),3.0,3.0,3,20.0,East,sector 109,0.0,1.0,0.0,1.0,0.0,relatively new,0,2095.0,,,92
flat,Experion The Heartsong3.9,0.9,7014.0,1283.0,Super Built up area 1283(119.19 sq.m.),2.0,3.0,3,7.0,East,sector 108,0.0,1.0,0.0,1.0,0.0,relatively new,0,1283.0,,,85
flat,ATS Tourmaline3.9,1.75,8139.0,2150.0,Super Built up area 2150(199.74 sq.m.),3.0,4.0,3+,2.0,North,sector 109,0.0,1.0,0.0,1.0,0.0,relatively new,0,2150.0,,,78
flat,Orris Aster Court,0.6698999999999999,5825.0,1150.0,Super Built up area 1375(127.74 sq.m.)Built Up area: 1250 sq.ft. (116.13 sq.m.)Carpet area: 1150 sq.ft. (106.84 sq.m.),2.0,2.0,2,5.0,North-West,sector 85,0.0,0.0,0.0,1.0,0.0,relatively new,1,1375.0,1250.0,1150,237
flat,Ireo Victory Valley4.1,2.95,12110.0,2436.0,Super Built up area 2436(226.31 sq.m.)Built Up area: 2236 sq.ft. (207.73 sq.m.)Carpet area: 2036 sq.ft. (189.15 sq.m.),3.0,3.0,3+,14.0,South,sector 67,0.0,1.0,1.0,0.0,0.0,moderately old,1,2436.0,2236.0,2036,236
flat,Pioneer Park3.8,2.04,14623.0,1395.0,Super Built up area 1795(166.76 sq.m.)Built Up area: 1595 sq.ft. (148.18 sq.m.)Carpet area: 1395 sq.ft. (129.6 sq.m.),3.0,3.0,3+,16.0,South,sector 61,0.0,1.0,0.0,0.0,0.0,moderately old,1,1795.0,1595.0,1395,228
flat,Alpha Corp GurgaonOne 844.0,2.24,6523.0,3434.0,Super Built up area 3434(319.03 sq.m.)Carpet area: 2900 sq.ft. (269.42 sq.m.),4.0,4.0,3,12.0,West,sector 84,0.0,1.0,0.0,0.0,0.0,relatively new,0,3434.0,,2900,27
flat,Godrej Icon,1.31,8100.0,1617.0,Super Built up area 1617(150.22 sq.m.),2.0,2.0,3+,3.0,North-West,sector 88a,1.0,0.0,0.0,0.0,0.0,relatively new,0,1617.0,,,132
flat,Emaar MGF Emerald Estate3.8,1.7,21013.0,809.0,Super Built up area 1395(129.6 sq.m.)Carpet area: 809 sq.ft. (75.16 sq.m.),3.0,3.0,3,7.0,South-East,sector 65,1.0,0.0,0.0,0.0,0.0,relatively new,1,1395.0,,809,154
flat,Vatika Gurgaon 213.7,1.19,7437.0,1600.0,Carpet area: 1600 (148.64 sq.m.),3.0,3.0,2,10.0,South,sector 83,0.0,1.0,0.0,0.0,0.0,relatively new,1,,,1599.946096,42
flat,Emaar Palm Heights,1.75,11666.0,1500.0,Super Built up area 2025(188.13 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1500 sq.ft. (139.35 sq.m.),3.0,3.0,3+,11.0,South-West,sector 77,0.0,1.0,0.0,0.0,0.0,relatively new,0,2025.0,1900.0,1500,116
flat,Vatika Gurgaon 213.7,1.12,6455.0,1735.0,Super Built up area 1735(161.19 sq.m.)Built Up area: 1500 sq.ft. (139.35 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3.0,3.0,2,17.0,South,sector 83,,,,,,moderately old,1,1735.0,1500.0,1400,166
flat,Green Campus CHS,0.92,4022.0,2287.0,Super Built up area 2287(212.47 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.),3.0,3.0,3+,8.0,East,sector 1a,0.0,1.0,0.0,0.0,0.0,moderately old,0,2287.0,,1600,5
flat,Green Campus CHS,0.9,3935.0,2287.0,Super Built up area 2287(212.47 sq.m.),3.0,3.0,3+,6.0,North-East,sector 1a,0.0,1.0,0.0,0.0,0.0,moderately old,0,2287.0,,,12
flat,Puri Emerald Bay3.7,2.3,9387.0,2450.0,Super Built up area 2450(227.61 sq.m.),3.0,4.0,3+,10.0,North-East,sector 104,0.0,1.0,0.0,0.0,0.0,moderately old,0,2450.0,,,141
flat,Puri Emerald Bay3.7,1.58,9117.0,1733.0,Super Built up area 1700(157.94 sq.m.),2.0,3.0,3,11.0,North-East,sector 104,0.0,1.0,0.0,0.0,0.0,relatively new,0,1700.0,,,141
flat,Indiabulls Enigma,4.25,10953.0,3880.0,Super Built up area 3880(360.46 sq.m.),5.0,5.0,3+,4.0,East,sector 110,0.0,1.0,0.0,0.0,0.0,relatively new,0,3880.0,,,149
flat,Bestech Park View Sanskruti4.2,1.68,11052.0,1520.0,Super Built up area 2120(196.95 sq.m.)Carpet area: 1520 sq.ft. (141.21 sq.m.),3.0,4.0,3+,15.0,East,sector 92,0.0,1.0,0.0,0.0,0.0,relatively new,1,2120.0,,1520,237
flat,Ireo Victory Valley4.1,4.55,14536.0,3130.0,Super Built up area 3130(290.79 sq.m.),4.0,4.0,3+,19.0,South,sector 67,0.0,1.0,0.0,0.0,0.0,relatively new,1,3130.0,,,220
flat,Bestech Park View Spa Next4.0,2.85,12127.0,2350.0,Super Built up area 2350(218.32 sq.m.),4.0,4.0,3+,5.0,South,sector 67,0.0,1.0,1.0,0.0,0.0,moderately old,1,2350.0,,,213
flat,Bestech Park View Spa Next4.0,2.35,12144.0,1935.0,Super Built up area 1935(179.77 sq.m.),3.0,4.0,3+,14.0,South-West,sector 67,0.0,1.0,0.0,0.0,0.0,moderately old,1,1935.0,,,211
flat,DLF The Ultima4.0,2.3,10994.0,2092.0,Super Built up area 2092(194.35 sq.m.),3.0,4.0,3+,6.0,East,sector 81,0.0,1.0,0.0,0.0,0.0,new,2,2092.0,,,230
flat,DLF The Ultima4.0,2.26,10761.0,2100.0,Super Built up area 2100(195.1 sq.m.),3.0,4.0,3+,17.0,West,sector 81,0.0,1.0,0.0,0.0,0.0,new,2,2100.0,,,236
flat,Ambience Creacions,4.78,15469.0,3090.0,Super Built up area 3090(287.07 sq.m.)Built Up area: 2500 sq.ft. (232.26 sq.m.)Carpet area: 2250 sq.ft. (209.03 sq.m.),3.0,4.0,3,7.0,West,sector 22,0.0,1.0,0.0,1.0,0.0,relatively new,2,3090.0,2500.0,2250,149
flat,Tulip Ivory3.5,2.0,8333.0,2400.0,Super Built up area 2400(222.97 sq.m.)Carpet area: 1950 sq.ft. (181.16 sq.m.),4.0,5.0,3+,7.0,North-East,sector 70,0.0,1.0,0.0,0.0,0.0,moderately old,1,2400.0,,1950,245
flat,Ireo Skyon4.0,3.75,13392.0,2800.0,Super Built up area 2800(260.13 sq.m.)Built Up area: 2650 sq.ft. (246.19 sq.m.)Carpet area: 2350 sq.ft. (218.32 sq.m.),4.0,4.0,3,12.0,North,sector 60,0.0,1.0,0.0,0.0,0.0,relatively new,1,2800.0,2650.0,2350,56
flat,Ambience Creacions,6.16,20533.0,3000.0,Carpet area: 3000 (278.71 sq.m.),4.0,5.0,3+,10.0,South-East,sector 22,0.0,1.0,1.0,0.0,0.0,new,1,,,3000.0065689999997,56
flat,M3M Golfestate4.4,5.3,24211.0,2189.0,Super Built up area 2850(264.77 sq.m.)Carpet area: 2189 sq.ft. (203.36 sq.m.),3.0,3.0,3,38.0,North-East,sector 65,0.0,1.0,0.0,0.0,0.0,moderately old,2,2850.0,,2189,56
flat,Umang Winter Hills3.9,0.75,5588.0,1342.0,Super Built up area 1342(124.68 sq.m.)Built Up area: 1140 sq.ft. (105.91 sq.m.)Carpet area: 969 sq.ft. (90.02 sq.m.),2.0,2.0,2,8.0,South,sector 77,0.0,0.0,0.0,0.0,1.0,relatively new,1,1342.0,1140.0,969,157
flat,Mapsko Mount Ville4.1,1.25,8389.0,1490.0,Super Built up area 1490(138.43 sq.m.)Built Up area: 1058 sq.ft. (98.29 sq.m.)Carpet area: 863.91 sq.ft. (80.26 sq.m.),3.0,3.0,3,18.0,South,sector 79,1.0,0.0,0.0,0.0,0.0,relatively new,1,1490.0,1058.0,863.91,164
flat,Godrej 1014.0,2.0,8474.0,2360.0,Super Built up area 2366(219.81 sq.m.)Built Up area: 1963 sq.ft. (182.37 sq.m.)Carpet area: 1629 sq.ft. (151.34 sq.m.),3.0,4.0,3+,9.0,East,sector 79,0.0,1.0,0.0,0.0,0.0,relatively new,0,2366.0,1963.0,1629,170
flat,Mapsko Mount Ville4.1,1.3,8724.0,1490.0,Super Built up area 1490(138.43 sq.m.)Built Up area: 1176 sq.ft. (109.25 sq.m.)Carpet area: 863.91 sq.ft. (80.26 sq.m.),3.0,3.0,3,19.0,East,sector 79,0.0,0.0,0.0,0.0,1.0,relatively new,1,1490.0,1176.0,863.91,164
flat,City Heights,1.75,8750.0,2000.0,Carpet area: 2000 (185.81 sq.m.),3.0,4.0,3,3.0,,sector 39,0.0,1.0,0.0,0.0,0.0,old,2,,,2000.0402589999999,49
flat,KW Royal Court,2.0,6250.0,3200.0,Carpet area: 3200 (297.29 sq.m.),5.0,4.0,3,9.0,East,sector 39,0.0,1.0,0.0,0.0,0.0,old,2,,,3199.999831,56
flat,Shree Vardhman Victoria3.8,1.78,9128.0,1950.0,Super Built up area 1950(181.16 sq.m.),3.0,3.0,3+,7.0,North-East,sector 70,0.0,1.0,0.0,1.0,0.0,relatively new,0,1950.0,,,56
flat,Alpha Corp GurgaonOne 844.0,1.15,7496.0,1534.0,Super Built up area 1534(142.51 sq.m.)Carpet area: 1260 sq.ft. (117.06 sq.m.),2.0,2.0,3,14.0,South-East,sector 84,1.0,0.0,0.0,0.0,0.0,relatively new,0,1534.0,,1260,35
flat,CGHS Airport Apartment,1.65,7857.0,2100.0,Super Built up area 2100(195.1 sq.m.)Carpet area: 1720 sq.ft. (159.79 sq.m.),3.0,3.0,3,1.0,North-East,sector 47,0.0,0.0,0.0,1.0,0.0,old,1,2100.0,,1720,166
flat,GLS Avenue 51,0.21,6953.0,302.0,Carpet area: 302 (28.06 sq.m.),1.0,1.0,1,,South-East,sector 92,,,,,,relatively new,0,,,302.035034,84
flat,Kamroon Court,2.75,13750.0,2000.0,Carpet area: 2000 (185.81 sq.m.),3.0,4.0,3+,5.0,North-East,sector 43,0.0,1.0,0.0,1.0,0.0,moderately old,1,,,2000.0402589999999,56
flat,Bestech Park View Spa Next4.0,2.72,11574.0,2350.0,Super Built up area 2350(218.32 sq.m.)Built Up area: 2250 sq.ft. (209.03 sq.m.)Carpet area: 2001 sq.ft. (185.9 sq.m.),4.0,4.0,3+,,South-West,sector 67,0.0,1.0,1.0,0.0,0.0,relatively new,1,2350.0,2250.0,2001,191
flat,Unitech Uniworld Gardens3.8,2.4,11505.0,2086.0,Super Built up area 2086(193.8 sq.m.)Carpet area: 1750 sq.ft. (162.58 sq.m.),3.0,4.0,3+,10.0,East,sector 47,0.0,1.0,0.0,0.0,0.0,moderately old,0,2086.0,,1750,167
flat,Tata Primanti4.1,4.1,13725.0,2987.0,Super Built up area 2550(236.9 sq.m.),3.0,3.0,3,8.0,,sector 72,0.0,1.0,0.0,0.0,0.0,moderately old,0,2550.0,,,58
flat,CHD Avenue 713.6,1.12,6215.0,1802.0,Super Built up area 1802(167.41 sq.m.),3.0,4.0,3,,South-East,sector 71,0.0,1.0,0.0,0.0,0.0,moderately old,0,1802.0,,,87
flat,Shree Vardhman Flora3.8,0.65,4814.0,1350.0,Super Built up area 1350(125.42 sq.m.),2.0,2.0,3,10.0,North,sector 90,1.0,0.0,0.0,0.0,0.0,moderately old,1,1350.0,,,104
flat,DLF The Crest3.6,11.0,35483.0,3100.0,Carpet area: 3100 (288 sq.m.),4.0,5.0,3+,7.0,North-East,sector 54,1.0,1.0,1.0,0.0,0.0,relatively new,0,,,3100.0032,56
flat,DLF Regal Gardens3.9,1.26,7403.0,1702.0,Super Built up area 1702(158.12 sq.m.)Carpet area: 1500 sq.ft. (139.35 sq.m.),3.0,3.0,3,6.0,North-East,sector 90,0.0,0.0,0.0,1.0,0.0,relatively new,1,1702.0,,1500,35
flat,DLF Regal Gardens3.9,1.8,7223.0,2492.0,Super Built up area 2215(205.78 sq.m.),4.0,4.0,3+,7.0,South-West,sector 90,,,,,,moderately old,0,2215.0,,,51
flat,M3M Golfestate4.4,5.9,17484.0,3375.0,Super Built up area 3363(312.43 sq.m.),3.0,3.0,3,18.0,North,sector 65,1.0,1.0,0.0,0.0,0.0,relatively new,0,3363.0,,,107
flat,Bestech Park View City 23.9,2.9,12169.0,2383.0,Super Built up area 2383(221.39 sq.m.),4.0,4.0,3+,5.0,South-West,sector 49,0.0,1.0,0.0,0.0,0.0,moderately old,0,2383.0,,,155
flat,DLF The Skycourt4.2,1.59,8242.0,1929.0,Super Built up area 1929(179.21 sq.m.)Built Up area: 1700 sq.ft. (157.94 sq.m.)Carpet area: 1548 sq.ft. (143.81 sq.m.),3.0,3.0,3,17.0,East,sector 86,0.0,0.0,0.0,1.0,0.0,relatively new,1,1929.0,1700.0,1548,228
flat,DLF The Ultima4.0,2.21,10365.0,2132.0,Super Built up area 2132(198.07 sq.m.)Carpet area: 1650 sq.ft. (153.29 sq.m.),3.0,3.0,3+,3.0,South,sector 81,0.0,1.0,0.0,0.0,0.0,relatively new,2,2132.0,,1650,171
flat,Emaar Palm Gardens4.1,1.48,7789.0,1900.0,Super Built up area 1900(176.52 sq.m.)Carpet area: 1240.04 sq.ft. (115.2 sq.m.),3.0,3.0,3,7.0,East,sector 83,0.0,1.0,0.0,0.0,0.0,relatively new,0,1900.0,,1240.04,86
flat,Experion The Heartsong3.9,0.98,13343.0,734.0,Super Built up area 1283(119.19 sq.m.)Built Up area: 978.23 sq.ft. (90.88 sq.m.)Carpet area: 734.43 sq.ft. (68.23 sq.m.),2.0,3.0,3,4.0,East,sector 108,1.0,0.0,0.0,0.0,0.0,relatively new,0,1283.0,978.23,734.43,166
flat,Shapoorji Pallonji Joyville Gurugram4.0,2.04,14068.0,1450.0,Super Built up area 1852(172.06 sq.m.)Carpet area: 1450 sq.ft. (134.71 sq.m.),3.0,3.0,3+,1.0,South,sector 102,,,,,,relatively new,0,1852.0,,1450,92
flat,Orris Aster Court Premier,1.5,5859.0,2560.0,Super Built up area 2560(237.83 sq.m.)Built Up area: 2017 sq.ft. (187.39 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),4.0,5.0,3+,6.0,West,sector 85,0.0,1.0,0.0,0.0,0.0,new,1,2560.0,2017.0,1800,35
flat,Orris Aster Court Premier,1.49,5820.0,2560.0,Super Built up area 2560(237.83 sq.m.)Built Up area: 2017 sq.ft. (187.39 sq.m.)Carpet area: 1890 sq.ft. (175.59 sq.m.),4.0,5.0,3+,10.0,East,sector 85,0.0,1.0,0.0,0.0,0.0,relatively new,1,2560.0,2017.0,1890,115
flat,Orris Aster Court Premier,1.2,5660.0,2120.0,Super Built up area 2120(196.95 sq.m.)Built Up area: 1650 sq.ft. (153.29 sq.m.)Carpet area: 1550 sq.ft. (144 sq.m.),3.0,4.0,2,6.0,North-East,sector 85,0.0,1.0,0.0,0.0,0.0,relatively new,0,2120.0,1650.0,1550,35
flat,Shree Vardhman Flora3.8,0.86,6254.0,1375.0,Super Built up area 1950(181.16 sq.m.)Built Up area: 1525 sq.ft. (141.68 sq.m.)Carpet area: 1375 sq.ft. (127.74 sq.m.),3.0,4.0,3,,North,sector 90,0.0,1.0,0.0,0.0,0.0,relatively new,1,1950.0,1525.0,1375,115
flat,Orris Carnation Residency3.7,0.895,4531.0,1975.0,Super Built up area 1975(183.48 sq.m.)Built Up area: 1575 sq.ft. (146.32 sq.m.)Carpet area: 1435 sq.ft. (133.32 sq.m.),4.0,4.0,3,8.0,East,sector 85,,,,,,moderately old,1,1975.0,1575.0,1435,47
flat,Saan Verdante,2.0,10178.0,1965.0,Super Built up area 1965(182.55 sq.m.)Carpet area: 1935 sq.ft. (179.77 sq.m.),3.0,4.0,3+,5.0,North,sector 95,0.0,1.0,0.0,0.0,0.0,new,0,1965.0,,1935,56
flat,Tulip Violet4.2,1.85,9203.0,2010.0,Super Built up area 2010(186.74 sq.m.),4.0,4.0,2,14.0,North-East,sector 69,,,,,,relatively new,1,2010.0,,,220
flat,Puri Emerald Bay3.7,2.65,15007.0,1766.0,Super Built up area 2450(227.61 sq.m.)Carpet area: 1765.73 sq.ft. (164.04 sq.m.),3.0,4.0,3,15.0,North-East,sector 104,0.0,1.0,0.0,0.0,0.0,relatively new,1,2450.0,,1765.73,237
flat,Emaar Gurgaon Greens4.1,1.5,9090.0,1650.0,Super Built up area 1650(153.29 sq.m.)Carpet area: 1022.58 sq.ft. (95 sq.m.),3.0,3.0,3,7.0,West,sector 102,0.0,0.0,1.0,0.0,0.0,relatively new,1,1650.0,,1022.58,245
flat,ATS Kocoon,1.75,10028.0,1745.0,Super Built up area 1745(162.12 sq.m.)Built Up area: 1550 sq.ft. (144 sq.m.)Carpet area: 1250 sq.ft. (116.13 sq.m.),3.0,3.0,3,10.0,North-East,sector 109,0.0,0.0,1.0,0.0,0.0,relatively new,1,1745.0,1550.0,1250,56
flat,Puri Emerald Bay3.7,1.32,8516.0,1550.0,Super Built up area 1550(144 sq.m.),2.0,2.0,2,10.0,North-East,sector 104,,,,,,relatively new,0,1550.0,,,184
flat,Vatika City Homes3.9,0.8,6060.0,1320.0,Super Built up area 1320(122.63 sq.m.),2.0,2.0,2,8.0,East,sector 83,0.0,0.0,0.0,0.0,1.0,moderately old,0,1320.0,,,43
flat,Experion The Heartsong3.9,1.2,6825.0,1758.0,Super Built up area 1758(163.32 sq.m.)Built Up area: 1550 sq.ft. (144 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3.0,2.0,3+,11.0,North-East,sector 108,0.0,1.0,1.0,0.0,0.0,relatively new,1,1758.0,1550.0,1400,245
flat,Pioneer Urban Presidia,6.5,14987.0,4337.0,Super Built up area 4337(402.92 sq.m.),4.0,4.0,3+,3.0,West,sector 62,1.0,0.0,0.0,0.0,0.0,moderately old,0,4337.0,,,123
flat,Paras Dews,1.17,6647.0,1760.0,Super Built up area 1760(163.51 sq.m.)Built Up area: 1186 sq.ft. (110.18 sq.m.)Carpet area: 1130 sq.ft. (104.98 sq.m.),3.0,4.0,3+,12.0,West,sector 106,0.0,1.0,0.0,0.0,0.0,relatively new,0,1760.0,1186.0,1130,56
flat,Paras Dews,1.15,6052.0,1900.0,Super Built up area 1900(176.52 sq.m.)Built Up area: 1305 sq.ft. (121.24 sq.m.)Carpet area: 1173 sq.ft. (108.98 sq.m.),3.0,4.0,3,5.0,North-West,sector 106,1.0,1.0,0.0,0.0,0.0,relatively new,0,1900.0,1305.0,1173,56
flat,La Vida by Tata Housing,2.48,14090.0,1760.0,Super Built up area 2217(205.97 sq.m.)Built Up area: 1980 sq.ft. (183.95 sq.m.)Carpet area: 1760 sq.ft. (163.51 sq.m.),3.0,3.0,3+,8.0,,sector 113,0.0,1.0,0.0,0.0,0.0,new,0,2217.0,1980.0,1760,92
flat,Shri Banke Bihari Society3.8,1.35,9642.0,1400.0,Super Built up area 1500(139.35 sq.m.)Built Up area: 1450 sq.ft. (134.71 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3.0,3.0,3+,4.0,,sector 56,0.0,0.0,0.0,1.0,0.0,old,1,1500.0,1450.0,1400,237
flat,Indiabulls Centrum Park3.7,1.15,8679.0,1325.0,Super Built up area 1325(123.1 sq.m.)Carpet area: 865 sq.ft. (80.36 sq.m.),2.0,2.0,3,10.0,North-East,sector 103,1.0,0.0,0.0,0.0,0.0,relatively new,1,1325.0,,865,237
flat,Sobha City,2.95,14727.0,2003.0,Super Built up area 2003(186.08 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3.0,4.0,2,12.0,East,sector 108,,,,,,relatively new,0,2003.0,1600.0,1400,56
flat,M3M Merlin3.7,3.4,14418.0,2358.0,Super Built up area 2358(219.07 sq.m.),3.0,4.0,3,17.0,North,sector 67,0.0,1.0,0.0,0.0,0.0,relatively new,1,2358.0,,,237
flat,M3M Merlin3.7,2.8,13671.0,2048.0,Super Built up area 2048(190.27 sq.m.),3.0,3.0,3,2.0,East,sector 67,0.0,0.0,0.0,0.0,1.0,relatively new,2,2048.0,,,245
flat,ATS Kocoon,2.15,10262.0,2095.0,Super Built up area 2095(194.63 sq.m.),3.0,4.0,3,9.0,North,sector 109,0.0,1.0,0.0,0.0,0.0,relatively new,0,2095.0,,,136
flat,Shapoorji Pallonji Joyville Gurugram4.0,1.76,10224.0,1721.0,Super Built up area 1692(157.19 sq.m.),3.0,3.0,3,1.0,North-East,sector 102,,,,,,relatively new,0,1692.0,,,131
flat,Puri Diplomatic Greens4.0,3.45,11694.0,2950.0,Super Built up area 2950(274.06 sq.m.),4.0,5.0,3+,10.0,North,sector 111,0.0,1.0,0.0,0.0,0.0,relatively new,0,2950.0,,,140
flat,Indiabulls Enigma,3.3,9850.0,3350.0,Super Built up area 3350(311.23 sq.m.),4.0,5.0,3,7.0,East,sector 110,0.0,1.0,0.0,0.0,0.0,relatively new,0,3350.0,,,147
flat,ATS Triumph3.9,1.75,7641.0,2290.0,Super Built up area 2290(212.75 sq.m.),3.0,4.0,3+,11.0,South-East,sector 104,0.0,1.0,0.0,0.0,0.0,relatively new,0,2290.0,,,158
flat,ATS Triumph3.9,2.78,8825.0,3150.0,Super Built up area 3150(292.64 sq.m.),4.0,4.0,3+,11.0,South,sector 104,0.0,1.0,0.0,0.0,0.0,relatively new,0,3150.0,,,158
flat,Paras Dews,1.42,6029.0,2355.0,Super Built up area 2355(218.79 sq.m.),4.0,6.0,3+,11.0,North-East,sector 106,0.0,1.0,0.0,0.0,0.0,relatively new,0,2355.0,,,191
flat,Shapoorji Pallonji Joyville Gurugram4.0,2.4,10545.0,2276.0,Super Built up area 2162(200.86 sq.m.),4.0,4.0,3+,15.0,North-East,sector 102,,,,,,relatively new,0,2162.0,,,148
flat,Experion The Heartsong3.9,2.28,8204.0,2779.0,Super Built up area 2779(258.18 sq.m.),4.0,5.0,3+,8.0,North,sector 108,,,,,,relatively new,0,2779.0,,,149
flat,Sobha City,1.9,13758.0,1381.0,Super Built up area 1381(128.3 sq.m.),2.0,2.0,2,8.0,East,sector 108,,,,,,relatively new,0,1381.0,,,133
flat,Sobha City,3.25,15685.0,2072.0,Super Built up area 2072(192.5 sq.m.),3.0,3.0,3,12.0,North,sector 108,,,,,,relatively new,0,2072.0,,,138
flat,SBTL Caladium,1.6,6286.0,2545.0,Super Built up area 2545(236.44 sq.m.),3.0,3.0,3,9.0,North,sector 109,0.0,1.0,0.0,0.0,0.0,relatively new,0,2545.0,,,105
flat,ATS Triumph3.9,4.45,6846.0,6500.0,Carpet area: 6500 (603.87 sq.m.),4.0,5.0,3+,27.0,North,sector 104,,,,,,relatively new,0,,,6499.996293,149
flat,M3M Woodshire4.0,0.82,6002.0,1366.0,Super Built up area 1366(126.91 sq.m.),2.0,2.0,3+,7.0,North-East,sector 107,,,,,,relatively new,0,1366.0,,,159
flat,Signature Global Solera3.7,0.5,7751.0,645.0,Carpet area: 645 (59.92 sq.m.),3.0,2.0,2,6.0,South-East,sector 107,0.0,0.0,0.0,1.0,0.0,relatively new,0,,,644.972888,22
flat,Signature Global Solera3.7,0.52,8062.0,645.0,Carpet area: 645 (59.92 sq.m.),3.0,2.0,2,5.0,East,sector 107,0.0,0.0,0.0,1.0,0.0,relatively new,0,,,644.972888,22
flat,Signature Global Solera3.7,0.28,5725.0,489.0,Carpet area: 489 (45.43 sq.m.),2.0,2.0,2,6.0,West,sector 107,,,,,,relatively new,0,,,489.00397699999996,69
flat,Signature Global Solera3.7,0.29,5930.0,489.0,Carpet area: 489 (45.43 sq.m.),2.0,2.0,2,3.0,East,sector 107,,,,,,relatively new,0,,,489.00397699999996,69
